10/26/2011,I-10 W & Jeff Davis Overpass
3/26/2012,I-10 W & Jeff Davis Overpass
6/10/2012,I-10 W & Jeff Davis Overpass
7/12/2012,I-10 W & Jeff Davis Overpass
8/22/2012,I-10 W & Jeff Davis Overpass
8/8/2014,I-10 W & Jeff Davis Overpass
2/18/2014,I-10 W & Jeff Davis Overpass
2/3/2012,I-10 W & Louisa St
2/18/2011,I-10 W & Metairie Rd
5/4/2011,I-10 W & Metairie Rd
5/6/2011,I-10 W & Metairie Rd
5/11/2011,I-10 W & Metairie Rd
5/22/2011,I-10 W & Metairie Rd
6/17/2011,I-10 W & Metairie Rd
7/13/2011,I-10 W & Metairie Rd
8/2/2011,I-10 W & Metairie Rd
8/3/2011,I-10 W & Metairie Rd
8/5/2011,I-10 W & Metairie Rd
8/12/2011,I-10 W & Metairie Rd
9/22/2011,I-10 W & Metairie Rd
9/26/2011,I-10 W & Metairie Rd
10/9/2011,I-10 W & Metairie Rd
10/19/2011,I-10 W & Metairie Rd
10/25/2011,I-10 W & Metairie Rd
11/16/2011,I-10 W & Metairie Rd
11/17/2011,I-10 W & Metairie Rd
11/22/2011,I-10 W & Metairie Rd
12/2/2011,I-10 W & Metairie Rd
12/15/2011,I-10 W & Metairie Rd
1/16/2012,I-10 W & Metairie Rd
1/29/2012,I-10 W & Metairie Rd
2/6/2012,I-10 W & Metairie Rd
2/9/2012,I-10 W & Metairie Rd
3/1/2012,I-10 W & Metairie Rd
3/8/2012,I-10 W & Metairie Rd
4/2/2012,I-10 W & Metairie Rd
4/8/2012,I-10 W & Metairie Rd
4/22/2012,I-10 W & Metairie Rd
5/16/2012,I-10 W & Metairie Rd
5/20/2012,I-10 W & Metairie Rd
5/21/2012,I-10 W & Metairie Rd
6/25/2012,I-10 W & Metairie Rd
7/4/2012,I-10 W & Metairie Rd
7/25/2012,I-10 W & Metairie Rd
9/27/2012,I-10 W & Metairie Rd
10/25/2012,I-10 W & Metairie Rd
11/26/2012,I-10 W & Metairie Rd
12/14/2012,I-10 W & Metairie Rd
3/2/2013,I-10 W & Metairie Rd
3/18/2013,I-10 W & Metairie Rd
3/20/2013,I-10 W & Metairie Rd
3/30/2013,I-10 W & Metairie Rd
4/2/2013,I-10 W & Metairie Rd
4/29/2013,I-10 W & Metairie Rd
5/15/2013,I-10 W & Metairie Rd
5/27/2013,I-10 W & Metairie Rd
7/24/2013,I-10 W & Metairie Rd
9/2/2013,I-10 W & Metairie Rd
9/30/2013,I-10 W & Metairie Rd
10/2/2013,I-10 W & Metairie Rd
10/16/2013,I-10 W & Metairie Rd
10/17/2013,I-10 W & Metairie Rd
4/24/2014,I-10 W & Metairie Rd
4/28/2014,I-10 W & Metairie Rd
8/19/2014,I-10 W & Metairie Rd
5/24/2014,I-10 W & Metairie Rd
5/8/2014,I-10 W & Metairie Rd
5/9/2014,I-10 W & Metairie Rd
7/7/2014,I-10 W & Metairie Rd
12/18/2014,I-10 W & Metairie Rd
7/22/2014,I-10 W & Metairie Rd
1/8/2012,I-10 W & Michoud Blvd
8/27/2011,I-10 W & Michoud Blvd Exit
1/8/2012,I-10 W & Morrison Exit
5/15/2014,I-10 W & Morrison Rd Exit
8/20/2011,I-10 W & Morrison Rd Onramp
11/8/2013,I-10 W & N Galvez St
6/17/2011,I-10 W & Orleans Ave
7/4/2011,I-10 W & Orleans Ave
7/19/2012,I-10 W & Orleans Ave
8/18/2012,I-10 W & Orleans Ave
5/16/2013,I-10 W & Orleans Ave
8/8/2013,I-10 W & Orleans Ave
11/10/2013,I-10 W & Orleans Ave
4/7/2012,I-10 W & Poydras St
4/12/2012,I-10 W & Read Blvd
4/25/2012,I-10 W & Read Blvd
9/19/2012,I-10 W & Read Blvd
9/7/2013,I-10 W & Read Blvd
9/27/2013,I-10 W & Read Blvd
8/6/2014,I-10 W & S Carrollton Ave
10/19/2014,I-10 W & S Carrollton Ave
10/18/2014,I-10 W & S Carrollton Ave
12/4/2014,I-10 W & S Carrollton Ave
5/26/2014,I-10 W & S Carrollton Ave
3/24/2011,I-10 W & S Jeff Davis Overpass
5/3/2011,I-10 W & S Jeff Davis Overpass
7/9/2012,I-10 W & S Jeff Davis Overpass
11/23/2012,I-10 W & S Jeff Davis Overpass
5/30/2012,I-10 W & S Prieur St
9/22/2013,I-10 W & S Prieur St
7/22/2014,I-10 W & Saint Bernard Ave
1/16/2011,I-10 W & St Bernard Ave
8/14/2011,I-10 W & Tulane Ave Onramp
1/4/2011,I-10 W & West End Blvd Exit
2/20/2011,I-10 W & West End Blvd Exit
3/19/2011,I-10 W & West End Blvd Exit
4/10/2011,I-10 W & West End Blvd Exit
5/2/2011,I-10 W & West End Blvd Exit
5/8/2011,I-10 W & West End Blvd Exit
5/12/2011,I-10 W & West End Blvd Exit
6/16/2011,I-10 W & West End Blvd Exit
6/29/2011,I-10 W & West End Blvd Exit
7/13/2011,I-10 W & West End Blvd Exit
8/31/2011,I-10 W & West End Blvd Exit
9/9/2011,I-10 W & West End Blvd Exit
10/3/2011,I-10 W & West End Blvd Exit
10/12/2011,I-10 W & West End Blvd Exit
10/17/2011,I-10 W & West End Blvd Exit
10/18/2011,I-10 W & West End Blvd Exit
10/24/2011,I-10 W & West End Blvd Exit
11/12/2011,I-10 W & West End Blvd Exit
1/9/2012,I-10 W & West End Blvd Exit
2/2/2012,I-10 W & West End Blvd Exit
2/13/2012,I-10 W & West End Blvd Exit
2/19/2012,I-10 W & West End Blvd Exit
3/19/2012,I-10 W & West End Blvd Exit
3/30/2012,I-10 W & West End Blvd Exit
4/2/2012,I-10 W & West End Blvd Exit
4/10/2012,I-10 W & West End Blvd Exit
4/14/2012,I-10 W & West End Blvd Exit
5/2/2012,I-10 W & West End Blvd Exit
6/3/2012,I-10 W & West End Blvd Exit
6/8/2012,I-10 W & West End Blvd Exit
6/11/2012,I-10 W & West End Blvd Exit
6/23/2012,I-10 W & West End Blvd Exit
6/26/2012,I-10 W & West End Blvd Exit
7/10/2012,I-10 W & West End Blvd Exit
8/5/2012,I-10 W & West End Blvd Exit
9/13/2012,I-10 W & West End Blvd Exit
9/15/2012,I-10 W & West End Blvd Exit
9/28/2012,I-10 W & West End Blvd Exit
12/6/2012,I-10 W & West End Blvd Exit
12/10/2012,I-10 W & West End Blvd Exit
2/12/2013,I-10 W & West End Blvd Exit
4/8/2013,I-10 W & West End Blvd Exit
4/16/2013,I-10 W & West End Blvd Exit
4/29/2013,I-10 W & West End Blvd Exit
6/22/2013,I-10 W & West End Blvd Exit
8/9/2013,I-10 W & West End Blvd Exit
8/30/2013,I-10 W & West End Blvd Exit
9/15/2013,I-10 W & West End Blvd Exit
10/11/2013,I-10 W & West End Blvd Exit
8/22/2014,I-10 W & West End Blvd Exit
8/28/2014,I-10 W & West End Blvd Exit
1/5/2014,I-10 W & West End Blvd Exit
9/19/2014,I-10 W & West End Blvd Exit
1/10/2014,I-10 W & West End Blvd Exit
6/21/2014,I-10 W & West End Blvd Exit
6/25/2014,I-10 W & West End Blvd Exit
7/11/2011,I-10E & Irish Bayou
3/9/2014,I-510 N & Chef Menteur Hwy
6/3/2012,I-510 N & Lake Forest Blvd
5/11/2014,I-510 S & Chef Menteur Hwy
7/10/2014,I-510 S & I-10 E
6/26/2012,I-510 S & Lake Forest Blvd
4/5/2014,I-510 S & Lake Forest Blvd
3/26/2014,I-610 E & Canal Blvd
12/8/2013,I-610 E & I-10 E Westside
3/28/2012,I-610 E & Marconi Dr
5/25/2012,I-610 E & Pontchartrain Blvd
7/8/2012,I-610 E & Saint Bernard Ave
5/16/2014,I-610 E & Saint Bernard Ave
5/16/2014,I-610 E & Saint Bernard Ave
2/13/2011,I-610 E & St Bernard Ave
9/25/2011,I-610 E & West End Blvd
1/31/2013,I-610 E & West End Blvd
1/31/2013,I-610 E & West End Blvd
9/28/2014,I-610 W & Canal Blvd
3/27/2013,I-610 W & Marconi Dr
1/4/2014,I-610 W & Paris Ave
7/15/2011,I-610 W & Paris Ave Exit
3/20/2013,I-610 W & Saint Bernard Ave
1/8/2011,I-610 W & St Bernard Ave
4/13/2012,I-610 W & West End Blvd
7/25/2012,I-610 W & West End Blvd
6/20/2013,I-610 W & West End Blvd
4/26/2013,I-610 W & Wisner Blvd
12/14/2014,I10 E & Airline Hwy
11/30/2014,I10 E & Business 90 W
8/3/2014,I10 E & Chef Menteur Blvd
3/3/2014,I10 E & City Park Ave
2/16/2014,I10 E & Dwyer Rd
1/31/2014,I10 E & Louisa St
6/24/2014,I10 E & Michoud Blvd
12/7/2014,I10 E & Pontchartrain Blvd
7/7/2014,I10 E & S Broad Overpass
12/10/2013,I10 W & Canal St
8/12/2014,I10 W & Chef Menteur Blvd
11/21/2014,I10 W & City Park Ave
6/8/2014,I10 W & Elysian Fields Ave
4/5/2014,I10 W & Esplanade Ave
5/25/2014,I10 W & Florida Blvd Exit
2/14/2014,I10 W & Louisa St
5/15/2014,I10 W & Metairie Rd
6/7/2014,I10 W & Metairie Rd
6/19/2014,I10 W & Metairie Rd
6/6/2014,I10 W & Michoud Blvd Exit
9/14/2014,I10 W & Orleans Ave
5/7/2014,I10 W & S Broad Overpass
8/19/2014,I10 W & S Carrollton Ave
11/18/2014,I10 W & S Carrollton Ave
8/18/2014,I10 W & West End Blvd Exit
6/21/2014,I10 W & West End Blvd Exit
11/12/2014,I610 W & Canal Blvd
12/4/2014,Iberville St & Bourbon St
9/29/2014,Iberville St & N Front St
9/28/2011,Iberville St & N Jeff Davis Pkwy
6/5/2013,Iberville St & N Peters St
10/7/2012,Iberville St & N Rampart St
9/7/2014,Iberville St & N Rampart St
10/9/2011,Iberville St & Royal St
12/24/2012,Iberville St & Royal St
9/7/2012,Independence St & Saint Claude A
7/5/2012,Industry St & Metropolitan St
2/25/2012,Industry St & Saint Bernard Ave
8/4/2011,Irby Ave & Victory Dr
12/16/2011,Jackson Ave & La Salle St
2/8/2011,Jackson Ave & Laurel St
9/20/2011,Jackson Ave & Magazine St
2/29/2012,Jackson Ave & Magazine St
3/8/2012,Jackson Ave & Magazine St
8/4/2012,Jackson Ave & Magazine St
9/26/2012,Jackson Ave & Magazine St
5/20/2013,Jackson Ave & Magazine St
11/16/2013,Jackson Ave & Magazine St
2/1/2011,Jackson Ave & Prytania St
11/30/2012,Jackson Ave & Prytania St
8/28/2012,Jackson Ave & Saint Charles Ave
9/20/2012,Jackson Ave & Saint Charles Ave
5/26/2013,Jackson Ave & Saint Charles Ave
7/31/2012,Jackson Ave & Simon Bolivar Ave
2/6/2011,Jackson Ave & St Charles Ave
9/1/2011,Jackson Ave & St Charles Ave
11/25/2011,Jackson Ave & St Charles Ave
7/2/2011,Jackson Ave & St Thomas St
4/18/2011,Jackson Ave & Tchoupitoulas St
6/7/2012,Jackson Ave & Tchoupitoulas St
7/8/2012,Jackson Ave & Tchoupitoulas St
7/21/2012,Jackson Ave & Tchoupitoulas St
8/4/2012,Jackson Ave & Tchoupitoulas St
8/19/2012,Jackson Ave & Tchoupitoulas St
9/22/2012,Jackson Ave & Tchoupitoulas St
10/18/2012,Jackson Ave & Tchoupitoulas St
11/18/2012,Jackson Ave & Tchoupitoulas St
1/15/2014,Jefferson Ave & Danneel St
12/24/2014,Jefferson Ave & Freret St
4/13/2011,Jefferson Ave & Magazine St
8/14/2011,Jefferson Ave & Magazine St
11/14/2011,Jefferson Ave & Magazine St
1/1/2012,Jefferson Ave & Magazine St
8/10/2012,Jefferson Ave & Magazine St
12/10/2014,Jefferson Ave & S Claiborne Ave
6/8/2012,Jefferson Ave & Saint Charles Av
2/3/2011,Jefferson Ave & St Charles Ave
11/21/2011,Jefferson Ave & St Charles Ave
12/22/2011,Jefferson Ave & St Charles Ave
9/20/2012,Jefferson Ave & Story St
1/28/2011,Jefferson Ave & Tchoupitoulas St
4/15/2011,Jefferson Ave & Tchoupitoulas St
4/30/2011,Jefferson Ave & Tchoupitoulas St
4/30/2011,Jefferson Ave & Tchoupitoulas St
5/25/2011,Jefferson Ave & Tchoupitoulas St
5/26/2011,Jefferson Ave & Tchoupitoulas St
5/28/2011,Jefferson Ave & Tchoupitoulas St
5/29/2011,Jefferson Ave & Tchoupitoulas St
6/26/2011,Jefferson Ave & Tchoupitoulas St
7/7/2011,Jefferson Ave & Tchoupitoulas St
7/9/2011,Jefferson Ave & Tchoupitoulas St
8/6/2011,Jefferson Ave & Tchoupitoulas St
8/7/2011,Jefferson Ave & Tchoupitoulas St
8/23/2011,Jefferson Ave & Tchoupitoulas St
9/18/2011,Jefferson Ave & Tchoupitoulas St
10/27/2011,Jefferson Ave & Tchoupitoulas St
10/29/2011,Jefferson Ave & Tchoupitoulas St
11/17/2011,Jefferson Ave & Tchoupitoulas St
11/23/2011,Jefferson Ave & Tchoupitoulas St
11/24/2011,Jefferson Ave & Tchoupitoulas St
11/29/2011,Jefferson Ave & Tchoupitoulas St
12/15/2011,Jefferson Ave & Tchoupitoulas St
12/23/2011,Jefferson Ave & Tchoupitoulas St
12/28/2011,Jefferson Ave & Tchoupitoulas St
1/7/2012,Jefferson Ave & Tchoupitoulas St
1/20/2012,Jefferson Ave & Tchoupitoulas St
2/1/2012,Jefferson Ave & Tchoupitoulas St
2/2/2012,Jefferson Ave & Tchoupitoulas St
2/27/2012,Jefferson Ave & Tchoupitoulas St
2/29/2012,Jefferson Ave & Tchoupitoulas St
3/1/2012,Jefferson Ave & Tchoupitoulas St
3/8/2012,Jefferson Ave & Tchoupitoulas St
3/31/2012,Jefferson Ave & Tchoupitoulas St
4/13/2012,Jefferson Ave & Tchoupitoulas St
4/30/2012,Jefferson Ave & Tchoupitoulas St
5/11/2012,Jefferson Ave & Tchoupitoulas St
5/27/2012,Jefferson Ave & Tchoupitoulas St
6/9/2012,Jefferson Ave & Tchoupitoulas St
7/22/2012,Jefferson Ave & Tchoupitoulas St
9/7/2012,Jefferson Ave & Tchoupitoulas St
1/12/2013,Jefferson Ave & Tchoupitoulas St
2/17/2013,Jefferson Ave & Tchoupitoulas St
2/17/2013,Jefferson Ave & Tchoupitoulas St
5/6/2013,Jefferson Ave & Tchoupitoulas St
7/21/2013,Jefferson Ave & Tchoupitoulas St
8/1/2013,Jefferson Ave & Tchoupitoulas St
8/2/2013,Jefferson Ave & Tchoupitoulas St
2/9/2011,Jena St & Magazine St
12/5/2013,Jena St & Prytania St
5/25/2011,Jena St & Willow St
7/17/2011,John Churchill Chase & S Peters
2/2/2011,John Churchill Chase & Tchoupito
5/3/2013,John Churchill Chase & Tchoupito
9/13/2011,Joliet St & Willow St
5/27/2012,Joseph St & Magazine St
10/31/2014,Joseph St & Prytania St
4/21/2011,Joseph St & St Charles Ave
1/22/2011,Joseph St & Tchoupitoulas St
4/17/2011,Joseph St & Tchoupitoulas St
6/15/2011,Joseph St & Tchoupitoulas St
1/27/2012,Joseph St & Tchoupitoulas St
1/28/2013,Joseph St & Tchoupitoulas St
4/14/2012,Josephine St & Magazine St
7/1/2013,Josephine St & Magazine St
12/5/2013,Josephine St & Magnolia St
3/31/2011,Josephine St & Prytania St
3/16/2012,Josephine St & Prytania St
11/1/2011,Josephine St & St Charles Ave
4/10/2011,Josephine St & Tchoupitoulas St
9/10/2014,Josephine St & Tchoupitoulas St
7/26/2014,Julia St & Convention Center Blvd
4/3/2011,Julia St & Magazine St
4/18/2012,Julia St & Magazine St
9/29/2014,Julia St & Okeefe Ave
8/29/2011,Julia St & Port Of New Orleans P
6/8/2011,Julia St & S Peters St
10/6/2012,Julia St & S Peters St
12/9/2012,Julia St & S Peters St
5/5/2013,Julia St & S Peters St
6/7/2013,Julia St & S Peters St
6/24/2013,Julia St & S Peters St
5/12/2012,Julia St & Saint Charles Ave
3/7/2011,Julia St & Tchoupitoulas St
5/20/2011,Julia St & Tchoupitoulas St
